"","X","Classroom.ID","week","Usage.Week","Active.Users...Total","Minutes.per.Active.User","Badges.per.Active.User","Boosts.per.Tower.Completion","Tower.Alerts.per.Tower.Completion","Teacher.User.ID","teacher_number_classes","year","Grade.Level","MDR.School.ID","Students...Total","District.Rollup.ID","poverty","income","charter.school","school.account","zipcode","tch_min","User.Session","RD.elementary_schedule","RD.whole_group_fluency","RD.mission_overview","Guided.Practice.Completed","RD.small_group_lessons","Tower.Completed","Fluency.Completed","Number.Gym.Activity.Completed","RD.grade_level_overview","Tower.Stage.Failed","RD.optional_problem_sets","RD.student_notes_and_exit_tickets","Kindergarten.Activity.Completed","Tower.Struggled","RD.k_mission","RD.whole_group_word_problems","RD.assessments","RD.teaching_and_learning_approach","RD.optional_homework","RD.k_schedule","RD.curriculum_map","RD.assessments_answer_key","RD.pd_course_notes","RD.pd_course_guide","min_week","mean_act_st","Tsubj","st_login","tch_login","n_weeks","set","PCA1","PCA2","PCA3","FrobeniusNNDSVD1","FrobeniusNNDSVD2","FrobeniusNNDSVD3","FrobeniusNNDSVDA1","FrobeniusNNDSVDA2","FrobeniusNNDSVDA3","Kullback.Leibler1","Kullback.Leibler2","Kullback.Leibler3","Autoencoder1","Autoencoder2","Autoencoder3","state","FrobeniusNNDSVD1bin","FrobeniusNNDSVD2bin","FrobeniusNNDSVD3bin","FrobeniusNNDSVDA1bin","FrobeniusNNDSVDA2bin","FrobeniusNNDSVDA3bin","Kullback.Leibler1bin","Kullback.Leibler2bin","Kullback.Leibler3bin","row_n"
"1391",28001,578241,13,"2019-10-14",22,5.30131287552784,0.636204198621049,1.8,0.182321556793955,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.61709875685337,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.285911044994321,-0.131499850894256,-0.158230914494207,0.0575198397242923,0.00102878656403686,0,0.0520952405785542,5.58537634240874e-08,6.02372753964591e-06,0.0411389056739758,1.01253940641398e-83,3.73510955104117e-53,-0.0994591191411018,-0.110846750438213,0.013049304485321,1,1,1,0,1,1,0,1,1,0,7
"1392",28002,578241,14,"2019-10-21",22,4.73092139129365,0.483583908151116,2,0.182321556793955,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.54223038621422,2.99573227355399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.334214467744527,-0.00687362572035328,-0.177946922223372,0.0577299348038132,0.0166504333162135,0,0.0524606522026179,0.0200558274966544,4.90397003334342e-07,0.0420736756502508,0.0109340274868832,7.34113359178943e-54,-0.112654685974121,-0.127143427729607,-0.00876495242118835,2,1,1,0,1,1,0,1,1,0,8
"1393",28003,578241,15,"2019-10-28",22,4.88280192258637,0.571568835830624,1.4,0.0953101798043249,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.43556740160191,2.70805020110221,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.293075482750096,-0.0485828579002153,-0.0453578404852065,0.0490982384051661,0.0119332581794929,0.0206282443830996,0.047786520662964,0.0141691100800925,0.02238184441005,0.0383004235857496,0.013471789536215,0.017576706900735,-0.0934775695204735,-0.106367379426956,-0.0218154191970825,2,1,1,1,1,1,1,1,1,1,9
"1394",28004,578241,16,"2019-11-04",22,5.01926462079431,0.630806805057885,1.2,0.0953101798043249,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.00327493968996,2.99573227355399,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.445762457554814,0.118279173726425,-0.0173414353817285,0.0538774938631551,0.0357643530932872,0.0255402247443542,0.0532502542688509,0.0439577219012111,0.0267866393873376,0.0431095566721144,0.036609300545217,0.0175818026651068,-0.121408686041832,-0.142576813697815,-0.106484815478325,2,1,1,1,1,1,1,1,1,1,10
"1395",28005,578241,17,"2019-11-11",22,5.07329705522097,0.614085078558631,1.2,0,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.13836144763888,2.70805020110221,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.24910187919038,-0.0232449366932948,-0.159851965115024,0.0521375256238254,0.0126535950080551,0,0.0473483923754563,0.0150998140282692,8.61451604936286e-07,0.0374893112054223,0.0134810995138284,1.39163483521204e-53,-0.0959910899400711,-0.106135480105877,0.0175123512744904,2,1,1,0,1,1,0,1,1,0,11
"1396",28006,578241,18,"2019-11-18",22,4.59208494643944,0.483583908151116,1.5,0.0953101798043249,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.59612944133594,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.265570939476956,-0.129049313781364,-0.141657037402244,0.056122240111583,0.000733377701898662,0,0.0508107621597829,1.13431577496572e-08,1.38148375718712e-05,0.039875927501443,2.75799899552812e-84,1.09804093250519e-52,-0.0937311053276062,-0.103635996580124,0.0206857472658157,1,1,1,0,1,1,0,1,1,0,12
"1397",28007,578241,19,"2019-11-25",2,3.68135118769314,0,0,0,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,3.96461545554732,1.09861228866811,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.00612814399528796,-0.0324314716909169,0.213537381822783,0.0247947906632791,0.00506246989569652,0.0384733805041913,0.0285430689228398,0.00666754695415082,0.0401555140174007,0.0210271208274902,0.0120097703403946,0.01835105445035,0.0144226849079132,0.0222851932048798,0.0752969235181808,2,0,1,1,0,1,1,0,1,1,13
"1398",28008,578241,20,"2019-12-02",22,4.80402104473326,0.64675048943423,1.1,0,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.87633423985435,3.55534806148941,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.613996425001936,0.166360544693132,-0.209816819885665,0.0726502679250501,0.0453480804995746,0,0.0662892250636148,0.0558529784339149,2.73083569032135e-07,0.0527136156939839,0.0445527565665331,3.56259464140885e-53,-0.146476224064827,-0.172883450984955,-0.132850155234337,2,1,1,0,1,1,0,1,1,0,14
"1399",28009,578241,21,"2019-12-09",22,4.49423862528081,0.571568835830624,1,0.0953101798043249,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.77019424017545,2.94443897916644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.433526612337972,-0.117775826305483,-0.143625108679302,0.0674852190816181,0.00746784264561831,0,0.0611452512850445,0.00873576096797928,5.21811025878737e-05,0.0473060816070969,0.0084795421335747,8.79561026559479e-52,-0.124861672520638,-0.141970694065094,-0.0604533106088638,1,1,1,0,1,1,0,1,1,0,15
"1400",28010,578241,22,"2019-12-16",22,4.63957161270542,0.651904382164451,1.4,0.0953101798043249,4963259,3,2019,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.66850066051156,3.29583686600433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,15,44,1,1,40,"train",0.477073565326685,-0.111480850163298,-0.192804895964396,0.0700163464279716,0.0095024340539036,0,0.0634997022035434,0.0109680556558491,5.03622340133986e-06,0.0500510347751813,0.0109186876875685,4.59029385180462e-53,-0.134486094117165,-0.152777627110481,-0.0651185661554337,2,1,1,0,1,1,0,1,1,0,16
"1401",28011,578241,25,"2020-01-13",22,4.56954300834494,0.571568835830624,1.6,0.182321556793955,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.05688254526158,3.13549421592915,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.46650962349059,0.178794039915191,-0.124152751132248,0.0619640624473494,0.0421826412221536,0,0.0565924378430445,0.0520481449773232,0.000156965251056001,0.0450710565219913,0.0432950293599559,4.26900086367913e-49,-0.132387638092041,-0.152633368968964,-0.0944372415542603,1,1,1,0,1,1,0,1,1,1,17
"1402",28012,578241,26,"2020-01-20",22,4.37701409285034,0.475121073042502,1.4,0.0953101798043249,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.06216566385787,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.180486480983909,-0.106937796851882,-0.126348618010492,0.0497098379592655,0.000675731585254692,0,0.0450070436975007,1.24771926090347e-08,1.14644576895787e-05,0.0353452625770919,3.19609782236647e-84,9.7354490416605e-53,-0.0765349119901657,-0.0819524005055428,0.0568635016679764,2,1,1,0,1,1,0,1,1,0,18
"1403",28013,578241,27,"2020-01-27",22,4.35156742718917,0.530392087253039,1.2,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.86753445045558,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.301679423066558,-0.13962379880866,-0.142730392740219,0.0589003944850554,0.000639573348363126,0,0.053316790523495,5.57150700725133e-09,2.09127509434145e-05,0.0417231264019031,1.4912459964575e-84,1.7970823810865e-52,-0.100511878728867,-0.112159013748169,0.0051305741071701,2,1,1,0,1,1,0,1,1,0,19
"1404",28014,578241,28,"2020-02-03",22,4.88884423704233,0.651904382164451,1.7,0.0953101798043249,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.95159275346247,2.63905732961526,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.373839923855903,0.13969278123919,-0.0758511473595278,0.0561906856952649,0.0354236141398932,0.00167061272552811,0.0515686693583201,0.0438663363723036,0.00140987278050607,0.0401757086741197,0.0365157755734975,3.03343996569226e-47,-0.110842764377594,-0.126481175422668,-0.0621645450592041,1,1,1,1,1,1,1,1,1,1,20
"1405",28015,578241,29,"2020-02-10",22,4.98223581957456,0.64675048943423,1.3,0.0953101798043249,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.61709875685337,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.208419532135656,-0.124287163820889,-0.0854168162969696,0.0522804087484675,0,0,0.047263760106733,1.20369693505202e-11,0.000234622753059118,0.0361925129135547,9.5897094864405e-87,7.00680135930666e-51,-0.0783424749970436,-0.0844423174858093,0.0400667190551758,2,1,0,0,1,0,0,1,0,0,21
"1406",28016,578241,30,"2020-02-17",21,4.39197696552705,0.439011136610805,3.3,0.405465108108164,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.37481533752076,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,15,44,1,1,40,"train",0.38898657503312,-0.0954761719410698,-0.145587673407367,0.0637063853930506,0.008758683329468,0,0.0577606858617542,0.0102871139078799,2.55405376292667e-05,0.044936622152026,0.0109003681646051,4.14920707083103e-52,-0.11761262267828,-0.131566479802132,-0.0340884327888489,1,1,1,0,1,1,0,1,1,0,22
"1407",28017,578241,31,"2020-02-24",22,4.73444252169223,0.764287055058031,2.6,0.405465108108164,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.27607175760072,2.30258509299405,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.333674327150164,0.0657766223481024,-0.0668560625087054,0.0563305905865851,0.0256995445044497,0,0.0512192869479167,0.0320097736944218,0.000197449002714659,0.0388162658305198,0.0242445172388534,6.4391875757749e-50,-0.102979108691216,-0.115951374173164,-0.0406737327575684,2,1,1,0,1,1,0,1,1,1,23
"1408",28018,578241,32,"2020-03-02",22,4.65014355163082,0.614085078558631,1,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.53536382303124,3.3322045101752,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.472446257344712,-0.194420668618995,-0.0324108106297901,0.0604869890117505,0.000667629671598047,0.0352166926996407,0.0602685856304936,9.85712399212274e-10,0.0377294139501494,0.049141486328255,4.05177438829653e-83,0.0277945992139372,-0.121456690132618,-0.141979873180389,-0.0922825336456299,2,1,1,1,1,1,1,1,1,1,24
"1409",28019,578241,33,"2020-03-09",1,3.08648663682246,0.237560536521251,2,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.01529110563245,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.285883174658302,-0.142080719576605,-0.110000562416367,0.0580219093198033,0,0,0.0524711455855987,1.02911567341783e-10,0.000121380050066102,0.040465674923675,5.43735707430631e-86,2.13553830446688e-51,-0.0947878137230873,-0.104924216866493,0.00929053127765656,2,1,0,0,1,0,0,1,0,0,25
"1410",28020,578241,34,"2020-03-16",3,3.14415227867226,0,0,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,0.182321556793955,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",-0.462627942428024,0.0560429268045783,0.00826302815943219,0.00133175424927036,0,0.000376334130966811,0.00126105072465777,1.9522483380979e-60,0.000390532893314014,0.000836746360925638,4.79292782191893e-133,1.62424026355524e-42,0.0884989947080612,0.130906030535698,0.488647937774658,2,0,0,1,0,0,0,0,0,1,26
"1411",28021,578241,35,"2020-03-23",8,3.65325227647079,0.237560536521251,0.4,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,2.9338568698359,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",-0.192108018341565,-0.0422687131151276,0.0871657236757888,0.0214301392652685,0,0.00605584163993554,0.0202924019824461,9.24502690897255e-60,0.00628432391835795,0.0134646396316493,4.79292782191894e-133,2.6136725351029e-41,0.0330639034509659,0.0481963902711868,0.208353087306023,2,0,0,1,0,0,1,0,0,1,27
"1412",28022,578241,36,"2020-03-30",3,3.79773385902602,0.285460784761565,0.5,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,2.3887627892351,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",-0.0260480936353001,-0.0432371630655717,-0.134858484329538,0.0336657355838561,0.00153174118915784,0,0.0305502774813914,0.000118413473808253,1.7661945259381e-08,0.0249836440219763,7.51428110864791e-81,6.22124942490124e-56,-0.0413279980421066,-0.0337666273117065,0.161419793963432,2,0,1,0,0,1,0,0,1,0,28
"1413",28023,578241,37,"2020-04-06",0,0,0,0,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,1.85629799036563,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,0,1,40,"train",-0.0955986141659713,-0.0226113413977693,-0.13396490642395,0.0283022792691511,0.00173802204705969,0,0.0256833629333781,0.00118899107380123,4.47198187960941e-10,0.0214420046547471,1.95847612887237e-79,1.31087066731663e-57,-0.0280949175357819,-0.0155466049909592,0.205818131566048,2,0,1,0,0,1,0,0,1,0,29
"1414",28024,578241,38,"2020-04-13",8,3.14845336057165,0.201450600089555,0.3,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,0.955511445027436,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",-0.386611011488439,0.0284170535252959,0.0304349283485547,0.0069794622726913,0,0.0019722932143434,0.00660891898270916,4.45312923434135e-60,0.00204670627036491,0.00438522322049422,4.79292782191893e-133,8.51232398731291e-42,0.0785563886165619,0.112609282135963,0.410107851028442,2,0,0,1,0,0,1,0,0,1,30
"1415",28025,578241,39,"2020-04-20",7,3.62966009445396,0.300047131094676,1.6,0.0953101798043249,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,2.83321334405622,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.0176485035991618,-0.0591172656034457,-0.122113473704776,0.0371748860854058,0.00111196113677742,0,0.0336990394659249,1.71251182922959e-06,4.54632485360498e-07,0.0270234049306561,2.13953818729263e-82,2.39145641653532e-54,-0.0465133562684059,-0.0417470037937164,0.134514138102531,1,0,1,0,0,1,0,0,1,0,31
"1416",28026,578241,40,"2020-04-27",5,3.8264651170665,0.352878794025623,2,0.0953101798043249,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,3.81990771652034,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",0.114656339722638,-0.0943715984832412,-0.0938191446190374,0.044965311846945,0.000180036064655127,0,0.0406793843606334,4.29872546100788e-10,5.06333652668119e-05,0.03155173904552,2.07570106678464e-85,8.10927845618334e-52,-0.0608462616801262,-0.0621083751320839,0.0824698954820633,2,1,1,0,1,1,0,1,1,0,32
"1417",28027,578241,41,"2020-05-04",6,3.7796338173824,0.270225947396848,1.6,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,2.2082744135228,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",-0.10300601375504,-0.0312769822801405,-0.0843952397344986,0.0282495187911403,0.000681076838577717,0,0.0255972259912511,2.44242269193611e-07,1.10258430738796e-06,0.0203756597179165,5.16216328560392e-83,8.9235900986452e-54,-0.0135646015405655,-0.000802502036094666,0.197885230183601,2,0,1,0,0,1,0,0,1,0,33
"1418",28028,578241,42,"2020-05-11",6,3.53514535417189,0.285460784761565,0.6,0.0953101798043249,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,2.14006616349627,1.79175946922805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",-0.0917072251606147,0.0275957666711055,-0.0895487408434864,0.027477275175767,0.00799353106572246,0,0.0249721350100289,0.00957992982085346,1.77699023282265e-07,0.0198779418470566,0.00851179525507399,4.05708805220253e-54,-0.0166960954666138,-0.003771111369133,0.196110919117928,1,0,1,0,0,1,0,0,1,0,34
"1419",28029,578241,43,"2020-05-18",1,4.42124734782716,0.475121073042502,0.7,0.262364264467491,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,2.31253542384721,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,1,1,40,"train",-0.092755489088157,-0.0350022010175102,-0.0814054635492314,0.02907270952114,0.000582603134584183,0,0.0263351398881189,6.98070409255062e-08,2.37766063474991e-06,0.020854155089004,1.81823728457984e-83,2.24832667765577e-53,-0.0154660791158676,-0.00343836843967438,0.1896862834692,1,0,1,0,0,1,0,0,1,0,35
"1420",28030,578241,44,"2020-05-25",0,0,0,0,0,4963259,3,2020,"4th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,1.06471073699243,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,44,0,1,40,"train",-0.375874974762817,0.024515391271403,0.0335663141038733,0.00777710037785537,0,0.00219769399177467,0.0073642100642464,4.76495528572918e-60,0.00228061124842981,0.00488638233614736,4.79292782191894e-133,9.48514305424153e-42,0.0759447813034058,0.108759447932243,0.397787928581238,2,0,0,1,0,0,1,0,0,1,36
"1421",28031,578242,5,"2019-09-02",21,4.92797806041525,0.590439330546872,1.1,0.0953101798043249,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,2.55722731136763,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,1,1,40,"train",-0.046186615562716,-0.0458403071358948,-0.0955416393474594,0.0325220435354042,0.000739710777779564,0,0.0294656286086176,1.76774268968401e-07,1.59100436874426e-06,0.0234141004540216,3.63435481522079e-83,1.22416198984894e-53,-0.0292327404022217,-0.0199841558933258,0.163798972964287,NA,0,1,0,0,1,0,0,1,0,1
"1422",28032,578242,6,"2019-09-09",21,4.79413628550071,0.491842799541752,3.1,0.262364264467491,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.13995507347415,2.30258509299405,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,1,1,40,"train",0.184892430249237,-0.130567737760018,0.0688614947026664,0.0382418692724025,0,0.0392616815132776,0.0407368570575,1.63973717466711e-13,0.0418860021591414,0.0330717174489358,5.13783621589717e-85,0.027977580087946,-0.0504699349403381,-0.0557904094457626,0.0157723426818848,1,0,0,1,1,0,1,1,1,1,2
"1423",28033,578242,7,"2019-09-16",22,4.83866002935645,0.483583908151116,1.8,0.182321556793955,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.59005654817804,2.39789527279837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,1,1,40,"train",0.231185278565843,-0.126376641831918,-0.0393743615782027,0.0493815353773188,7.06103408831348e-06,0.0138709330186297,0.0468390895895949,1.44456339399877e-10,0.0147776702768155,0.0363981970180937,2.07019006284884e-85,0.0164303076601697,-0.0861731916666031,-0.0943323895335197,0.0284562706947327,2,1,0,1,1,0,1,1,1,1,3
"1424",28034,578242,8,"2019-09-23",22,5.21927415920758,0.558385387109031,1.8,0.182321556793955,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.26969744969996,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,1,1,40,"train",0.158877863574389,-0.11044246847293,-0.0809210283581854,0.0485037085388308,0,0,0.0438518318795989,1.58112799870232e-11,0.000196817772662107,0.0336160035737409,1.25927200951468e-86,5.83829895671275e-51,-0.0684592351317406,-0.0719580501317978,0.0612678080797195,2,1,0,0,1,0,0,1,0,0,4
"1425",28035,578242,9,"2019-09-30",22,4.75013595623828,0.429356204968329,1.3,0.182321556793955,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,3.47815842279828,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,1,1,40,"train",0.0443556403088448,-0.078744935831258,-0.0691331296211496,0.0397863757562914,0,0,0.0359743189712968,2.72255271885393e-11,0.000130067023015886,0.0276406207278895,2.23523907820103e-86,3.95233926918988e-51,-0.0437698513269424,-0.0405680239200592,0.11055089533329,2,1,0,0,1,0,0,1,0,0,5
"1426",28036,578242,10,"2019-10-07",1,0,0,0,0,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,3.93182563272433,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,0,1,40,"train",-0.0939917293382568,-0.0779258770276394,0.115783355824572,0.0287197278580081,0,0.00811577198343341,0.0271949825066348,1.11336358751706e-59,0.00842197389929272,0.0180447164220644,4.79292782191893e-133,3.50272870320355e-41,0.0119709372520447,0.0220621973276138,0.140311881899834,2,0,0,1,0,0,1,0,0,1,6
"1427",28037,578242,11,"2019-10-14",22,4.96284463025991,0.551598483985208,1.9,0.182321556793955,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,3.63495111208838,1.94591014905531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,1,1,40,"train",0.0745243744489271,-0.0990659276711281,0.0413345211282736,0.0343834697407481,0,0.0252961635014172,0.0350545338637455,2.49365157889478e-14,0.0269724891218363,0.0277439659224115,1.9712191113457e-86,0.017729732768122,-0.0302811115980148,-0.0285321474075317,0.0721098631620407,1,0,0,1,0,0,1,1,0,1,7
"1428",28038,578242,12,"2019-10-21",22,4.56434819146784,0.409189952912977,1.3,0.182321556793955,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,5.65564209932827,2.56494935746154,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,1,1,40,"train",0.389852516014349,-0.196158117004434,0.180201638884151,0.045400998946139,0,0.0672915328697009,0.0515955163242243,2.36552871320898e-15,0.0716597747507537,0.0415907090508307,2.52830636830044e-86,0.0519508834350784,-0.0919916480779648,-0.109261997044086,-0.0823595523834229,2,1,0,1,1,0,1,1,0,1,8
"1429",28039,578242,13,"2019-10-28",22,4.57057874121847,0.409189952912977,1.7,0.182321556793955,4181395,3,2019,"5th",398895,22,398687,"40-75% (Mid-High)","$45K-47,999",0,1,71067,4.60816569496789,2.56494935746154,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14.85,43,1,1,40,"train",0.272115328784171,-0.144013228061267,0.0441928491064695,0.0446116456783607,0,0.0389606461446017,0.0464590386470258,2.67747886836444e-11,0.0415352257171215,0.0374843192222193,3.71304763981586e-84,0.0339927039311913,-0.08609639108181,-0.0968573614954948,-0.00596265494823456,2,1,0,1,1,0,1,1,1,1,9
